S,X,T,r,div,v,n,Amercall
109.1850894,100,2.423516421,0.023466501,0.054191822,0.333072621,15000,21.83244894
121.2608864,100,0.537588079,0.048616886,0.025072003,0.473592448,15000,28.58257834
127.6140852,100,0.441333717,0.092639315,0.042961547,0.518742649,15000,33.96659739
91.7795776,100,3.708292451,0.051038816,0.061459494,0.550535161,15000,29.05015658
96.42000942,100,1.474783598,0.093190941,0.054023966,0.255967305,15000,11.85519207
106.5896331,100,0.567291628,0.004896542,0.048315401,0.177532394,15000,8.21283228
99.66100164,100,4.884364115,0,0.072286975,0.302592693,15000,14.59475633
99.26423776,100,0.909973691,0.011852999,0.021572344,0.400909593,15000,14.19663968
100.9375184,100,4.721781707,0.072648071,0.084340449,0.210691351,15000,13.45287587
92.06332805,100,0.985690171,0.003118907,0.025784928,0.537731384,15000,15.50139123
77.13314587,100,0.831623347,0,0.016985875,0.372941078,15000,3.525868551
78.81014322,100,4.226603883,0.071076075,0.032224536,0.252080172,15000,12.13412505
77.44671315,100,2.649339493,0,0.081418456,0.320137855,15000,4.773357518
107.5705355,100,0.380011794,0,0.072682505,0.583219997,15000,17.41039532
118.8206346,100,0.215009082,0.000845475,0.0555924,0.518512099,15000,21.64790973
122.0210125,100,0.614887072,0.024026091,0.083607793,0.46698012,15000,26.94385654
100.8819743,100,0.857368655,0.072980823,0.010535705,0.536843944,15000,22.19706822
126.9437052,100,3.774787574,0.016427298,0.055374803,0.331875889,15000,35.16229327
91.7124079,100,0.835847685,0,0.051096035,0.369997547,15000,7.706179461
96.18450406,100,0.514466625,0.091411237,0.075668877,0.468877591,15000,11.20088604
72.04177666,100,3.479192505,0.026701268,0.018749789,0.501850906,15000,18.26765095
99.22451145,100,0.805121661,0.090003733,0.075295936,0.434230666,15000,14.72013248
77.65734434,100,0.417567186,0.038592915,0.024504975,0.204098238,15000,0.13585035
110.6903779,100,3.109862939,0.053932903,0.008571174,0.124437717,15000,24.63603792
92.50317014,100,0.42328243,0,0.059181729,0.235100359,15000,2.24928257
110.2561808,100,0.206690624,0.075211699,0.049467809,0.444627807,15000,14.75255776
125.8770539,100,0.931210805,0.045778593,0.028590892,0.361465421,15000,32.11201626
122.9937605,100,0.494637825,0.072867281,0.063419745,0.296021819,15000,24.72672116
84.95710507,100,0.636469852,0.091095707,0.005939647,0.357703969,15000,6.01343435
120.5896466,100,0.568587361,0.025653605,0.024116977,0.145039964,15000,20.72207799
106.6855514,100,0.241683842,0.094242379,0.037069058,0.470218952,15000,13.8872732
100.8358603,100,0.681653729,0.054778009,0.094294012,0.282712246,15000,8.380438703
113.9109742,100,0.466575695,0.086742836,0.075763393,0.592128106,15000,24.54853946
125.4837176,100,0.813089111,0,0.073321596,0.298425079,15000,26.01075347
86.0144708,100,0.426271389,0.081340711,0.076897683,0.513369317,15000,6.465164247
95.35935963,100,0.192701532,0.004564985,0.026564152,0.327568501,15000,3.434643783
117.8359108,100,1.395175978,0.052841922,0.070454882,0.317273499,15000,24.08887984
122.1952004,100,0.298536049,0.090475658,0.044978021,0.233523541,15000,23.49684141
116.2069944,100,3.105789887,0.011759836,0.057206038,0.525542714,15000,38.63142545
88.01249919,100,3.663124575,0.069245075,0.05498102,0.360670787,15000,18.2345732
102.8732755,100,0.774889096,0,0.097631743,0.418259175,15000,13.06128884
88.18144769,100,1.571105808,0.038467078,0.03987011,0.123958456,15000,1.595166917
92.35687086,100,0.94909848,0.027863511,0.034858082,0.226055203,15000,4.831001261
102.7401814,100,2.01633912,0.071241802,0.036184052,0.264884623,15000,18.49963722
104.9359109,100,0.380718817,0.034681289,0.035774661,0.286635651,15000,9.827906857
81.68954375,100,0.981559662,0.095670001,0.081314143,0.253739519,15000,2.73935509
75.52736699,100,0.870743117,0.099818197,0.06865643,0.11477173,15000,0.025911262
86.87041916,100,3.016697805,0.055085206,0.071539975,0.166513336,15000,3.731103502
105.6944272,100,0.155207337,0,0.08617183,0.542256312,15000,11.17141963
113.2747979,100,0.589607904,0.097915384,0.04835801,0.574332679,15000,26.77081633
114.9342208,100,0.648056134,0,0.034858018,0.381940194,15000,20.52981323
112.2831677,100,0.422316235,0.094921593,0.014555585,0.194262877,15000,16.27728905
70.11974568,100,0.69961707,0,0.052056808,0.426469192,15000,2.038714608
102.7648662,100,0.145998802,0.083535789,0.094658562,0.587237625,15000,10.31891598
104.7724801,100,0.658640126,0.001379745,0.069355111,0.590301869,15000,19.59893354
97.95468282,100,2.305893933,0.006579843,0.089556741,0.378116393,15000,14.35641794
101.0596112,100,2.617614311,0.048363289,0.043736104,0.115707782,15000,7.84237221
100.4424152,100,2.272384304,0.004864029,0.009698193,0.567617676,15000,32.51371324
102.8201469,100,0.921387282,0.012710787,0.01796407,0.107547732,15000,5.439338987
92.37634609,100,1.121502628,0,0.015857216,0.494538088,15000,15.51779283
128.675532,100,2.636281549,0,0.099624099,0.359201712,15000,31.67027743
86.35186049,100,0.845239738,0.062784123,0.00351779,0.228023014,15000,3.968782165
77.31468249,100,0.606405745,0.082069942,0.081357887,0.155477576,15000,0.061796203
123.4590877,100,4.908273425,0.000715984,0.079073288,0.114755388,15000,23.45908769
71.77870002,100,0.260805013,0.071578442,0.059159598,0.407740122,15000,0.424014513
74.35721224,100,2.489051773,0.094804688,0.008621515,0.472093928,15000,19.06203587
100.2359085,100,4.404869208,0.01760021,0.006352661,0.423820435,15000,35.21689238
125.6389533,100,0.894698476,0.055619991,0.063733941,0.288690119,15000,27.83661858
79.32311617,100,0.336104081,0.036215645,0.056822474,0.204833872,15000,0.086727969
89.24268604,100,0.798560815,0.058910911,0.03308547,0.125542188,15000,1.161962747
82.37197986,100,0.490391117,0.041811187,0.008390047,0.43698899,15000,4.74877028
119.2340142,100,3.063754111,0.064245824,0.022503543,0.533552689,15000,51.37926933
89.28052677,100,0.656134216,0.018042442,0.085311302,0.293954545,15000,3.472204403
91.74257278,100,4.765089875,0,0.049208513,0.269225545,15000,11.08139983
72.95834391,100,0.942239964,0,0.086240196,0.165384412,15000,0.031780481
110.8191578,100,0.779519647,0.028961764,0.075441212,0.443103897,15000,20.03902217
117.8815005,100,0.996789952,0,0.036586399,0.155294011,15000,17.88789147
81.74301412,100,3.265458908,0.083186266,0.064717441,0.500298708,15000,21.06865383
127.6939049,100,0.796048707,0.050647222,0.060933258,0.542422891,15000,36.68731473
82.00012483,100,0.27213505,0.037705948,0.019510654,0.330507258,15000,1.014570929
110.3283159,100,0.123361999,0.037609856,0.068289156,0.341561357,15000,11.51309977
78.20638338,100,0.975951501,0.07619961,0.095954281,0.327133487,15000,3.09725032
90.6181043,100,0.30306099,0.04962347,0.06149975,0.389359656,15000,4.123828788
106.6693683,100,0.921819516,0.00350324,0.030638743,0.231949151,15000,11.5730985
103.4699844,100,0.625146028,0,0.03346628,0.207756523,15000,7.550742955
70.69358926,100,0.191634942,0.094890171,0.042634873,0.180703057,15000,1.44794E-05
75.0296436,100,0.814187421,0.069242426,0.027972806,0.457691005,15000,5.60147199
104.7771633,100,0.746640108,0.036857454,0.020221375,0.436217394,15000,18.13372922
95.55691328,100,0.614826039,0.019008267,0.067105895,0.320087942,15000,6.57585669
97.03274424,100,4.467840496,0,0.036025053,0.516384036,15000,32.06879414
101.640884,100,0.524018591,0.043541479,0.017636421,0.550508315,15000,17.19609611
94.63346848,100,0.708169076,0.097434583,0.021622402,0.444959528,15000,13.78233076
113.6211161,100,0.130295233,0,0.099678275,0.320637351,15000,13.83149347
125.4984762,100,0.633974632,0.010478288,0.079205581,0.474053875,15000,29.73364237
76.81732888,100,0.622673144,0.091401941,0.095632871,0.520024046,15000,5.269358776
115.0958393,100,0.317630106,0.006660515,0.059152448,0.549341811,15000,21.02586217
97.12784286,100,0.678212461,0.021745748,0.039283837,0.136301093,15000,2.696526912
115.4967963,100,0.622691653,0,0.03519957,0.335579685,15000,19.39163034
80.31226189,100,0.508093137,0.064111445,0.090101358,0.339632575,15000,1.889792814
77.18629902,100,0.452938771,0.032579296,0.077448432,0.101050008,15000,2.64499E-05
81.39777317,100,0.167272873,0.039919009,0.088663733,0.187728315,15000,0.005494232
90.3413267,100,0.646270908,0.001287874,0.061126197,0.37899705,15000,6.125308776
98.8142904,100,0.262165132,0.021030651,0.053283595,0.266040729,15000,4.462802533
125.3185813,100,0.675999904,0.04191633,0.091847858,0.283286775,15000,25.71204722
112.8463395,100,1.253512249,0,0.034812311,0.255806358,15000,17.26800884
94.04844601,100,0.20625899,0,0.087655603,0.285755443,15000,2.122136139
74.75418072,100,0.150362033,0.043090233,0.090330538,0.330778461,15000,0.037589827
115.1980364,100,0.194397754,0.039955673,0.086725679,0.539977784,15000,18.84108611
89.14500703,100,0.47328483,0.027340746,0.078201244,0.597745024,15000,9.621298916
122.2163657,100,0.221501412,0.009314266,0.008874804,0.44319293,15000,24.24518947
115.6519501,100,4.100712353,0,0.061573239,0.536512028,15000,40.1104925
115.8717095,100,3.512119421,0,0.020019104,0.377536403,15000,34.27358474
90.49220769,100,0.100879896,0.072546705,0.012970259,0.527015453,15000,2.842936086
107.1591622,100,0.412775671,0.006897367,0.024973785,0.479185664,15000,16.10038026
73.98635257,100,0.632605812,0,0.011593662,0.184877683,15000,0.081942239
120.2640219,100,0.902485473,0.052362529,0.027510807,0.151393243,15000,22.44142493
121.4506901,100,4.606299157,0.092075271,0.002241067,0.329313478,15000,61.28440395
83.601019,100,0.818824324,0.011867986,0.035904627,0.114535575,15000,0.100606847
85.60583928,100,0.627284163,0,0.065394638,0.289519596,15000,2.342187625
79.09154389,100,4.187381838,0.016688736,0.060612506,0.37766827,15000,11.85951562
74.26961939,100,0.145604407,0,0.057158122,0.512780246,15000,0.426131997
92.31035152,100,2.625098438,0,0.039853601,0.155582987,15000,3.640268766
92.78408595,100,4.420996026,0,0.007655752,0.208383493,15000,12.02126091
107.7934389,100,0.206531855,0.087801673,0.061077947,0.587037243,15000,15.47372498
105.170651,100,0.621314436,0.079358627,0.05389124,0.539734428,15000,20.10014451
89.68354961,100,0.249931227,0.086310242,0.089875434,0.455186574,15000,4.286757889
106.3697968,100,0.515282077,0.032665807,0.082649734,0.592694021,15000,19.15101773
94.93776619,100,0.313822022,0,0.089633761,0.48591393,15000,7.1831528
77.57784536,100,0.637522739,0.050924129,0.016174679,0.4769835,15000,5.409158306
82.93378096,100,0.51419739,0.079232467,0.061607917,0.208662678,15000,0.751067754
85.68431627,100,0.42923103,0.024749615,0.03082409,0.15983362,15000,0.281102465
91.34111895,100,0.774273431,0,0.028096765,0.224608498,15000,3.384402022
72.72705417,100,0.225660181,0.054922322,0.005685433,0.362562821,15000,0.215885671
120.8127958,100,1.270467018,0.093290811,0.00015809,0.516942287,15000,43.14990345
81.37842557,100,0.778488706,0.028391271,0.008239202,0.49407077,15000,8.355018661
95.55128182,100,0.972331532,0.041867399,0.019502146,0.252788987,15000,8.32651043
107.5398246,100,0.100627825,0.048991112,0.016231582,0.49144786,15000,11.10140173
117.0926967,100,2.961293698,0,0.075255769,0.388090046,15000,27.54380443
100.38883,100,0.140383253,0,0.097580927,0.111628205,15000,1.37812199
117.1660647,100,0.922534141,0.051539907,0.083036837,0.344056,15000,22.11310096
93.70049247,100,3.653595595,0.064510592,0.041325202,0.595850368,15000,36.41978511
83.21601194,100,0.883511217,0.010206985,0.0765127,0.479948449,15000,7.566600619
83.93372206,100,0.107054757,0.009984042,0.065031563,0.292821487,15000,0.099778759
97.55687103,100,0.134743701,0.049246354,0.07282964,0.291228963,15000,2.967551222
125.8082746,100,3.558083442,0,0.028705959,0.254075551,15000,31.02845177
81.51960543,100,0.740397924,0.080493003,0.092552403,0.521657123,15000,7.833211119
90.02102357,100,0.108540228,0,0.009707873,0.430192335,15000,1.764075003
122.2182865,100,0.660449854,0.081456779,0.032544512,0.591487015,15000,35.08884666
80.31564981,100,0.451381073,0.022379203,0.076211851,0.307040171,15000,1.074060277
72.32075219,100,0.49672213,0.009525558,0.004873242,0.319200304,15000,0.650853428
88.85258647,100,0.850576054,0.060846164,0.010805866,0.424234152,15000,10.99396665
122.2845242,100,0.506117425,0.007924269,0.06247292,0.367961409,15000,24.22896269
70.23453424,100,0.736298358,0,0.001640894,0.538747177,15000,4.857062033
127.2722391,100,0.963679962,0.031219997,0.073337941,0.576562534,15000,37.74628515
99.0765347,100,3.222822553,0.09987286,0.047855953,0.394706348,15000,28.9386434
76.42864068,100,0.913803073,0,0.058595121,0.437442503,15000,4.577674739
107.7735553,100,0.787361541,0.088707987,0.042233517,0.547795589,15000,24.97095707
94.84080104,100,4.691030055,0.072665321,0.072947961,0.438932897,15000,26.53608736
91.08967376,100,0.12041347,0.096474963,0.096563327,0.53988188,15000,3.502709306
85.50578658,100,0.850310045,0.051815816,0.029621747,0.205453171,15000,2.303735494
102.7192048,100,3.534876389,0.053333291,0.095625093,0.249856144,15000,13.2424674
88.25741672,100,0.733435266,0.048702531,0.035370164,0.192240968,15000,2.141296015
105.6140015,100,0.945339189,0.060088095,0.023967303,0.457619058,15000,22.13280233
114.4836256,100,0.998809852,0.06316066,0.027069059,0.473794325,15000,29.21710209
104.2927332,100,3.743711801,0,0.063387361,0.115665038,15000,5.546304092
89.23963745,100,0.771005167,0.037082304,0.086654165,0.267248337,15000,3.440379891
95.87523492,100,0.451516535,0.082019468,0.020480622,0.562909108,15000,13.67653369
78.31678384,100,0.283591993,0.068565334,0.089319086,0.288642694,15000,0.290035234
119.7317642,100,0.626958294,0,0.066064863,0.143930798,15000,19.73176418
109.8060718,100,0.229943001,0.076583797,0.010880961,0.446484456,15000,15.60668477
96.34869001,100,3.967695187,0.028498321,0.047647217,0.59556581,15000,35.60418758
76.01672156,100,0.214024562,0.002474209,0.027633659,0.423058853,15000,0.585013242
110.6215249,100,0.325526712,0.03565563,0.026037977,0.107849283,15000,10.96145088
123.7181243,100,0.646675699,0,0.076714396,0.133222039,15000,23.71812429
73.16410552,100,0.60412181,0.014156687,0.065794856,0.33864368,15000,1.002775642
126.7933533,100,0.11719331,0.038530921,0.093618114,0.37646934,15000,26.79335328
84.98448499,100,0.88241097,4.4513E-05,0.013652179,0.279528325,15000,3.652222626
95.89991694,100,0.51436747,0.025736174,0.051595354,0.288821234,15000,5.642502082
81.15481898,100,0.844491847,0.007387113,0.043558426,0.160903902,15000,0.299572876
111.7606004,100,0.2052226,0.057793933,0.081876989,0.31045522,15000,13.16615151
116.2954224,100,0.349844573,0,0.00218907,0.473002835,15000,21.81608754
92.1383603,100,0.434930975,0.010963927,0.01235711,0.100018678,15000,0.318550978
88.39860496,100,0.3506059,0,0.087374053,0.588995857,15000,7.075995407
79.35950132,100,4.856234847,0.002603141,0.078964935,0.561145882,15000,20.34105465
119.6222392,100,0.208833263,0.076053524,0.086067973,0.475947947,15000,21.97740085
114.1648917,100,2.48067594,0,0.088430851,0.487381997,15000,29.33834214
118.8779364,100,0.251751229,0.072525299,0.033470212,0.464294294,15000,22.77349021
101.4235889,100,0.754936046,0.085140812,0.090387551,0.464706366,15000,15.85961461
110.7841349,100,2.984472413,0.052356467,0.062441864,0.110909608,15000,12.27085844
102.1723316,100,0.989551553,0.006509847,0.057117285,0.471177145,15000,17.40518503
77.50214414,100,3.549718372,0.099863695,0.066358216,0.248424347,15000,8.322285737
116.1256638,100,1.761815562,0,0.023565992,0.501234905,15000,34.32535062
84.6291162,100,0.172816104,0.067844336,0.017853161,0.441594305,15000,1.799329665
108.1316787,100,3.122462672,0,0.001940211,0.169579609,15000,16.51286616
90.46889519,100,0.333297195,0,0.00550792,0.329838297,15000,3.379753595
78.29200972,100,0.107218686,0.016059597,0.06001547,0.274577397,15000,0.00658685
106.5563548,100,0.143075824,0.058036568,0.0896435,0.114712563,15000,6.556442323
83.01401334,100,2.704311022,0.066885165,0.028844684,0.527176228,15000,23.79230448
104.4979247,100,4.620725164,0.054179742,0.062176155,0.141832599,15000,11.41046923
72.23465674,100,0.308050023,0.030102893,0.017501698,0.489191041,15000,1.320772888
73.93070176,100,0.750421352,0,0.057529513,0.465419778,15000,3.72459632
114.9045992,100,4.181568836,0.050919209,0.022124217,0.172063635,15000,28.25077475
125.5892455,100,0.967663909,0.020558862,0.011743532,0.486849799,15000,36.5777497
72.74028344,100,0.492426637,0.041403754,0.088417057,0.174817243,15000,0.008315916
100.6353269,100,1.842718319,0.016093511,0.095678781,0.418189381,15000,16.60746336
70.53874979,100,0.465936319,0,0.098399188,0.493156767,15000,1.664127258
108.3363928,100,0.654352133,0.056126528,0.063836006,0.428459664,15000,18.09485484
75.51214967,100,4.844705754,0.068259073,0.039293173,0.483915645,15000,23.51462335
80.62296611,100,3.541552467,0.025612876,3.64587E-05,0.478461568,15000,24.77922821
114.3648765,100,0.86287572,0,0.054613451,0.507227419,15000,25.22782401
75.05744619,100,0.496128922,0.041976894,0.050135377,0.284744429,15000,0.556458383
114.4141314,100,0.890448716,0.006371312,0.019342977,0.465329753,15000,25.83799747
101.4428037,100,2.854170752,0,0.090617858,0.407566231,15000,18.25215926
103.4192189,100,2.562789935,0.028532164,0.055395487,0.46225941,15000,26.40799141
125.7708119,100,0.296825052,0.059037612,0.086220663,0.361881062,15000,26.39430306
70.41427231,100,0.118851458,0.066839566,0.013974418,0.557200032,15000,0.232032295
128.8878499,100,0.167404546,0.010065078,0.067437065,0.361336931,15000,28.88784991
75.88519703,100,0.553687928,0,0.025722712,0.352607021,15000,1.541379698
77.69442966,100,0.440713098,0,0.000975574,0.558974615,15000,4.776533201
102.3746136,100,0.740044306,0.075772546,0.017147311,0.278905104,15000,12.9669844
110.9166906,100,0.700766186,0.021989821,0.007374784,0.371857492,15000,19.69728786
71.41809276,100,0.269333471,0.051370876,0.024099648,0.14759817,15000,1.16593E-05
89.42025417,100,3.289601127,0.078739249,0.062329345,0.304225204,15000,14.75800159
104.2185917,100,0.572209437,0.045281518,0.027831378,0.459849786,15000,16.53029871
106.779568,100,0.526858663,0.086704886,0.07277148,0.499252152,15000,18.26677392
79.84441747,100,2.524599136,0.069625696,0.078652206,0.417083766,15000,12.12063485
99.76532451,100,0.569873808,0.084064351,0.095028927,0.378949983,15000,10.56569878
72.19042287,100,0.924681408,0.066198057,0.028954102,0.487495933,15000,6.11428906
71.15364181,100,0.221411342,0,0.050605482,0.320880959,15000,0.042848454
109.2165706,100,0.739389102,0.062758226,0.034455954,0.183545974,15000,13.30708486
115.82273,100,0.880801303,0.084162988,0.098425555,0.379306162,15000,22.58729137
93.68805937,100,3.122700062,0,0.083460148,0.592718885,15000,25.49116406
121.4909513,100,0.640288794,0.090675293,0.059821258,0.474961985,15000,29.749014
107.6561579,100,0.30685711,0.065221829,0.012915813,0.128112576,15000,9.567827019
102.3918632,100,0.541667079,0.059081816,0.010754585,0.183202869,15000,8.171692912
117.1646973,100,1.580728399,0,0.016553239,0.562537752,15000,37.58149985
116.4902722,100,0.296814848,0.073904935,0.062763005,0.355068571,15000,18.99230949
84.00064137,100,0.227968784,0.053002486,0.075039588,0.514714828,15000,3.014067659
71.85608071,100,4.276725684,0,0.095506456,0.337230468,15000,4.741475069
128.9879529,100,0.645611852,0.079961925,0.096829193,0.442947028,15000,32.84128284
87.75794754,100,0.79798049,0.028973824,0.020417808,0.178747419,15000,1.838303575
106.2634306,100,0.988458123,0.048853161,0.015367668,0.190139114,15000,13.12188825
99.17211961,100,1.741363327,0.050410551,0.097168832,0.253712825,15000,9.293684899
118.272804,100,0.785303181,0.064725727,0.05787171,0.389473305,15000,25.25925377
111.9882235,100,0.860492487,0.04938266,0.081066158,0.219544326,15000,14.13846297
114.0631043,100,0.923446618,0.019899228,0.076078685,0.182280079,15000,14.34837349
111.5713088,100,0.971607517,0.012367659,0.051064692,0.357711548,15000,19.08773145
123.3232065,100,4.371333748,0.050855648,0.013817187,0.550057057,15000,63.01681893
110.6108755,100,3.220360188,0.089569844,0.045898835,0.452041187,15000,39.05302985
86.85608302,100,0.498265199,0.045587292,0.021482304,0.485956647,15000,7.458689518
94.35315999,100,0.14893905,0.029072798,0.070192179,0.366419638,15000,2.91228266
117.1233394,100,1.076912107,0.061012719,0.074731919,0.123106587,15000,17.12366747
95.71214047,100,4.824645622,0.084069604,0.045401481,0.193349687,15000,17.98712091
82.10930299,100,0.832585252,0.05412924,0.062913938,0.589192026,15000,10.94603896
97.07158485,100,0.384539047,0.098196284,0.029051679,0.395510016,15000,9.23395505
110.3374299,100,0.664373526,0,0.098316312,0.406221094,15000,16.40155141
93.30464922,100,3.326050948,0,0.091632255,0.110629601,15000,0.735318573
81.43101804,100,0.501591313,0,0.030730626,0.409074968,15000,3.339356848
73.75403019,100,0.549969085,0.024468802,0.078292845,0.552120863,15000,4.009164722
129.9909949,100,0.136373951,0,0.045768443,0.461697786,15000,30.15883049
118.0314884,100,0.355863543,0.056273805,0.051152263,0.463461994,15000,22.87330619
124.4187946,100,0.886039073,0.031540522,0.043069001,0.482964328,15000,33.26800025
104.1723123,100,0.350446244,0.017394776,0.066544673,0.593097288,15000,15.44535704
75.6368216,100,0.186752763,0.081433039,0.013702267,0.113786828,15000,2.16427E-08
97.37229742,100,2.924176268,0.028670344,0.078888683,0.51944099,15000,24.95762196
100.4471001,100,2.723239887,0.002983816,0.010866981,0.467285765,15000,28.97225244
87.72248095,100,0.779155749,0.050487426,0.071286993,0.108301016,15000,0.235603604
119.5159832,100,0.590557013,0.075293655,0.06330963,0.469898129,15000,26.97068779
105.5041603,100,0.655933319,0.092312422,0.010973066,0.147225894,15000,11.81769697
103.2427493,100,0.160949143,0.032714174,0.079115169,0.275409721,15000,5.879386794
113.7015762,100,0.366050604,0.048280047,0.077761054,0.29324194,15000,15.48087661
90.0112428,100,1.741818609,0.08855839,0.080536907,0.351158748,15000,11.89887498
105.2346292,100,0.16538007,0.032696264,0.045168091,0.132262651,15000,5.600692755
84.93142458,100,1.045409093,0.03016155,0.000664215,0.296729024,15000,5.965097669
84.03471124,100,0.794729087,0.070286993,0.048510533,0.493923217,15000,9.389013847
93.73602088,100,0.349752995,0.043316125,0.095598122,0.322576546,15000,4.027434426
127.3302509,100,3.563600246,0.000544825,0.080312406,0.450642197,15000,38.58173327
93.13049806,100,0.482359613,0.039866816,0.011893393,0.571818088,15000,12.41448655
112.0834147,100,0.731876132,0.02571041,0.068193811,0.100544403,15000,12.08341468
87.94192295,100,0.109141945,0.059001923,0.034985498,0.132164628,15000,0.002339086
128.4497303,100,0.203980094,0.047907871,0.092327018,0.418030199,15000,28.74308778
115.4755105,100,0.581465991,0.054079527,0.03793642,0.232866989,15000,18.0504522
74.66812935,100,4.465975269,0,0.041166311,0.259565478,15000,5.108216518
122.0354301,100,0.846211767,0.073340947,0.035382339,0.476895572,15000,33.15057058
72.27554745,100,0.687193219,0.099928204,0.001116014,0.234773481,15000,0.695741075
100.3419993,100,0.403075722,0.091046724,0.077373882,0.125566607,15000,3.530581399
87.28827644,100,0.931333482,0.09172319,0.076541027,0.528401281,15000,12.76895455
84.51610286,100,3.509284576,0.086947916,0.051999717,0.490805095,15000,24.67636481
117.4209442,100,0.509037627,0.064380382,0.072915786,0.57205817,15000,26.69690234
89.21230265,100,0.756896047,0.079845214,0.002909407,0.206610077,15000,4.312125356
72.0096724,100,1.915106298,0.030166383,0.087241162,0.424646901,15000,6.191608134
96.17485567,100,0.372219572,0.005368078,0.047350585,0.415471683,15000,7.468702427
88.20864744,100,0.746727525,0.057374465,0.098238044,0.470626654,15000,8.672446579
107.2315477,100,1.912307833,0.025013761,0.06070287,0.531458172,15000,28.96655287
110.3975117,100,0.323584404,0.099616296,0.037597955,0.151289238,15000,12.5712881
94.38204748,100,0.743899334,0.099937016,0.016899665,0.312907895,15000,10.16963477
102.5044976,100,0.681409463,0.024345749,0.072713657,0.187323159,15000,6.125981015
79.06267352,100,0.85054262,0.079332857,0.087665481,0.483617852,15000,6.846203175
108.3401138,100,4.114921299,0.067461052,0.099517818,0.231397019,15000,16.14441173
75.49108956,100,0.705634999,0.043065078,0.048071936,0.244379242,15000,0.652427642
99.78788091,100,0.48322294,0,0.065789271,0.413662109,15000,9.948951013
107.2566973,100,0.883082808,0.039287175,0.092736559,0.378017625,15000,15.85628424
110.0297356,100,0.530541585,0.018626442,0.034032988,0.428412071,15000,18.01122641
72.41068831,100,0.840072302,0.044268994,0.072551933,0.423529645,15000,3.217054757
82.285851,100,0.488371583,0.04098733,0.060452759,0.245455711,15000,0.871756718
128.6537195,100,0.635658737,0,0.061848183,0.57422526,15000,35.352213
100.7484257,100,0.306983959,0.047816838,0.049653941,0.189242461,15000,4.500785972
93.00692481,100,0.501643855,0.048919828,0.062003998,0.582486791,15000,12.00275915
122.1527943,100,0.733349252,0.034270011,0.066561383,0.327354628,15000,24.66931968
115.1388501,100,0.441051497,0,0.019407867,0.442418632,15000,20.96710019
127.1098616,100,0.760341313,0.074970187,0.076423682,0.261572361,15000,28.18129851
113.1435896,100,0.89243931,0.062534406,0.093313174,0.25165693,15000,16.01676773
124.815624,100,0.17423048,0.084235087,0.093227346,0.539290668,15000,26.60569475
119.6977774,100,0.908322304,0.053575098,0.017382219,0.47371668,15000,32.34361754
75.27803531,100,0.89831002,0.015880583,0.070574549,0.244919279,15000,0.682485017
128.1772476,100,0.291811167,0,0.088011964,0.230153873,15000,28.17724757
98.238512,100,0.154142892,0,0.046862262,0.531544611,15000,7.075228586
89.50522856,100,0.183551086,0.024612193,0.050647435,0.389435368,15000,2.271227929
111.1714703,100,0.271028322,0.037647787,0.082889175,0.182445317,15000,11.27062884
125.205695,100,0.372117172,0,0.040495278,0.588560627,15000,30.55456382
83.7912779,100,0.725144023,0.010913435,0.005847133,0.102525118,15000,0.070423953
128.4490363,100,0.8042205,0.002836234,0.046776524,0.15913427,15000,28.44903629
84.88195936,100,3.299984528,0.063185498,0.090417091,0.489180465,15000,18.62303525
94.02395485,100,4.130136596,0.053028064,0.048458726,0.376707004,15000,23.04275792
77.10138987,100,0.312329331,0.08714764,0.076138766,0.122053992,15000,0.000116564
91.85963629,100,0.690707095,0.0084389,0.008378525,0.514544107,15000,12.42455754
100.8251207,100,0.343121207,0.043379702,0.005997869,0.46170611,15000,11.79026065
71.35784053,100,0.889763797,0,0.003410138,0.113659947,15000,0.00183062
71.97630909,100,3.055195178,0.033442936,0.07187451,0.186331737,15000,1.032494947
83.92220953,100,0.404538515,0.096065654,0.035957077,0.328128664,15000,2.548244722
92.27017115,100,0.520664242,0.026751466,0.020872416,0.479199994,15000,9.689155696
102.442933,100,0.111861423,0.080524158,0.065803245,0.306430228,15000,5.526673878
74.91721796,100,0.429370111,0.082037882,0.08797834,0.338277103,15000,0.816975133
95.87548047,100,0.250618826,0.087764047,0.01213497,0.102086649,15000,1.050471387
86.30204284,100,0.688635043,0,0.063170693,0.473919491,15000,7.362147714
110.6341165,100,4.980250723,0.070430877,0.003540456,0.503464432,15000,59.7543411
73.1085905,100,0.312933733,0.08219765,0.086561781,0.580566862,15000,2.378830692
122.3673234,100,0.952414308,0,0.069632783,0.367675724,15000,25.76811662
81.72575097,100,0.104655232,0.056235061,0.024007847,0.145205673,15000,1.0904E-05
102.4887592,100,0.709507333,0,0.033367841,0.26232228,15000,9.110004125
120.500738,100,3.178406305,0.080078018,0.081624029,0.480634297,15000,40.71265917
122.292618,100,0.512722006,0.092133432,0.009100453,0.166932189,15000,26.43545927
124.5788823,100,0.590182808,0,0.063695827,0.266229169,15000,24.66252477
84.39499175,100,3.525379604,0,0.068743561,0.272957425,15000,6.137697237
111.9785407,100,0.884691002,0.064265945,0.097578274,0.523903801,15000,24.54553533
109.5608046,100,0.479853626,0.0629418,0.046106752,0.478819852,15000,19.14858824
91.28225472,100,0.930927368,0.089462657,0.071638537,0.426454707,15000,11.47350751
93.92848962,100,0.203470294,0.030560954,0.044203017,0.351305305,15000,3.451605806
